id	sexo	idade	vinculo	estacionamento	instalacoes	ambiente
2851	Masculino	32	Terceirizado	Bom	Ótimo	Bom
2852	Feminino	30	Servidor	Regular	Bom	Bom
2853	Masculino	42	Servidor	Bom	Bom	Bom
2854	Feminino	41	Terceirizado	Bom	Ruim	Ótimo
2855	Feminino	19	Estagiário	Bom	Bom	Ótimo
2856	Masculino	36	Terceirizado	Regular	Bom	Regular
2857	Feminino	41	Terceirizado	Bom	Ótimo	Ótimo
2858	Feminino	32	Servidor	Ruim	Bom	Bom
2859	Masculino	37	Servidor	Bom	Bom	Regular
2860	Masculino	33	Servidor	Regular	Ótimo	Bom
2861	Feminino	38	Servidor	Ruim	Regular	Bom
2862	Feminino	35	Servidor	Bom	Ótimo	Ótimo
2863	Masculino	34	Terceirizado	Ruim	Bom	Ótimo
2864	Feminino	30	Terceirizado	Ótimo	Ótimo	Ótimo
2865	Feminino	40	Servidor	Bom	Bom	Ótimo
2866	Feminino	38	Terceirizado	Regular	Ótimo	Ótimo
2867	Feminino	36	Servidor	Bom	Ótimo	Bom
2868	Masculino	30	Servidor	Bom	Bom	Bom
2869	Masculino	41	Servidor	Ruim	Bom	Bom
2870	Feminino	40	Servidor	Bom	Ótimo	Bom
2871	Feminino	37	Servidor	Regular	Ótimo	Bom
2872	Masculino	31	Servidor	Bom	Bom	Regular
2873	Masculino	23	Estagiário	Regular	Ótimo	Ótimo
2874	Masculino	38	Servidor	Regular	Ótimo	Bom
2875	Feminino	45	Servidor	Regular	Bom	Ótimo
2876	Feminino	47	Terceirizado	Ótimo	Bom	Ótimo
2877	Feminino	29	Servidor	Bom	Ótimo	Bom
2878	Feminino	35	Servidor	Bom	Bom	Bom
2879	Masculino	40	Servidor	Regular	Ótimo	Bom
2880	Masculino	36	Servidor	Bom	Bom	Bom
2881	Masculino	25	Terceirizado	Bom	Ótimo	Ótimo
2882	Masculino	22	Estagiário	Bom	Bom	Bom
2883	Masculino	21	Estagiário	Bom	Ótimo	Ótimo
2884	Masculino	19	Estagiário	Bom	Regular	Ótimo
2885	Feminino	23	Estagiário	Bom	Bom	Regular
2886	Feminino	38	Servidor	Regular	Regular	Bom
2887	Masculino	33	Terceirizado	Ótimo	Bom	Ótimo
2888	Feminino	31	Servidor	Regular	Regular	Bom
2889	Masculino	23	Terceirizado	Regular	Ótimo	Bom
2890	Masculino	29	Servidor	Bom	Ótimo	Bom
2891	Feminino	34	Servidor	Bom	Bom	Bom
2892	Feminino	26	Servidor	Bom	Bom	Bom
2893	Feminino	43	Servidor	Bom	Ótimo	Bom
2894	Masculino	32	Servidor	Regular	Bom	Ótimo
2895	Masculino	44	Servidor	Ruim	Ótimo	Regular
2896	Masculino	18	Estagiário	Ruim	Ótimo	Regular
2897	Feminino	30	Servidor	Bom	Ruim	Regular
2898	Masculino	36	Servidor	Ruim	Ótimo	Bom
2899	Masculino	33	Servidor	Bom	Ruim	Regular
2900	Masculino	19	Estagiário	Bom	Ótimo	Ótimo
2901	Masculino	23	Estagiário	Ruim	Regular	Ótimo
2902	Masculino	35	Servidor	Regular	Ótimo	Bom
2903	Masculino	31	Servidor	Regular	Bom	Bom
2904	Masculino	36	Servidor	Bom	Ótimo	Bom
2905	Masculino	20	Estagiário	Bom	Ótimo	Ótimo
2906	Feminino	32	Servidor	Regular	Ruim	Bom
2907	Feminino	19	Estagiário	Bom	Bom	Ótimo
2908	Masculino	38	Servidor	Bom	Ótimo	Bom
2909	Feminino	40	Servidor	Bom	Bom	Ótimo
2910	Masculino	41	Servidor	Ruim	Bom	Bom
2911	Feminino	49	Terceirizado	Regular	Ótimo	Ótimo
2912	Masculino	34	Servidor	Bom	Ótimo	Regular
2913	Masculino	35	Terceirizado	Regular	Ótimo	Ótimo
2914	Masculino	41	Servidor	Regular	Ótimo	Bom
2915	Masculino	26	Servidor	Regular	Ótimo	Ruim
2916	Masculino	40	Servidor	Bom	Bom	Bom
2917	Feminino	25	Servidor	Regular	Ótimo	Ótimo
2918	Feminino	36	Servidor	Bom	Ótimo	Ótimo
2919	Masculino	27	Servidor	Ruim	Ótimo	Bom
2920	Feminino	34	Servidor	Bom	Ótimo	Bom
2921	Feminino	23	Estagiário	Ruim	Bom	Bom
2922	Masculino	33	Servidor	Regular	Bom	Ruim
2923	Masculino	44	Servidor	Regular	Bom	Ótimo
2924	Feminino	34	Servidor	Regular	Regular	Bom
2925	Masculino	36	Servidor	Bom	Ótimo	Regular
2926	Feminino	37	Servidor	Bom	Bom	Ótimo
2927	Feminino	34	Servidor	Bom	Ótimo	Bom
2928	Feminino	45	Servidor	Bom	Regular	Ótimo
2929	Masculino	21	Estagiário	Ruim	Ótimo	Ótimo
2930	Feminino	35	Servidor	Bom	Ótimo	Bom
2931	Feminino	37	Servidor	Regular	Ruim	Bom
2932	Masculino	41	Servidor	Regular	Ótimo	Bom
2933	Feminino	31	Servidor	Regular	Ruim	Regular
2934	Masculino	41	Terceirizado	Regular	Ótimo	Ótimo
2935	Feminino	35	Servidor	Regular	Regular	Regular
2936	Masculino	31	Servidor	Regular	Ótimo	Bom
2937	Feminino	27	Servidor	Bom	Ótimo	Bom
2938	Masculino	27	Terceirizado	Regular	Ótimo	Ótimo
2939	Feminino	32	Servidor	Bom	Ótimo	Bom
2940	Feminino	35	Servidor	Bom	Regular	Bom
2941	Feminino	43	Servidor	Bom	Ótimo	Bom
2942	Feminino	34	Servidor	Regular	Bom	Bom
2943	Feminino	38	Servidor	Regular	Ótimo	Ótimo
2944	Feminino	33	Servidor	Regular	Ótimo	Bom
2945	Feminino	37	Servidor	Bom	Ótimo	Regular
2946	Feminino	46	Servidor	Bom	Ótimo	Bom
2947	Feminino	37	Servidor	Ruim	Ótimo	Bom
2948	Feminino	37	Servidor	Regular	Bom	Ótimo
2949	Feminino	22	Estagiário	Ruim	Regular	Ótimo
2950	Masculino	32	Servidor	Regular	Bom	Bom
2951	Masculino	33	Servidor	Ótimo	Ótimo	Bom
2952	Masculino	36	Servidor	Ruim	Bom	Bom
2953	Masculino	21	Estagiário	Bom	Bom	Ótimo
2954	Masculino	18	Estagiário	Bom	Bom	Bom
2955	Masculino	27	Terceirizado	Bom	Bom	Ótimo
2956	Feminino	38	Servidor	Regular	Ótimo	Regular
2957	Feminino	33	Servidor	Bom	Ótimo	Regular
2958	Masculino	21	Servidor	Bom	Ótimo	Bom
2959	Feminino	33	Servidor	Ruim	Bom	Regular
2960	Feminino	23	Servidor	Regular	Ruim	Regular
2961	Masculino	35	Terceirizado	Regular	Bom	Ótimo
2962	Masculino	32	Terceirizado	Regular	Ótimo	Ótimo
2963	Feminino	39	Servidor	Regular	Ótimo	Bom
2964	Feminino	34	Servidor	Ruim	Bom	Bom
2965	Masculino	30	Servidor	Ruim	Bom	Ruim
2966	Feminino	44	Servidor	Regular	Ótimo	Bom
2967	Feminino	19	Estagiário	Regular	Regular	Ótimo
2968	Feminino	33	Terceirizado	Regular	Ótimo	Bom
2969	Feminino	21	Estagiário	Regular	Bom	Ótimo
2970	Masculino	37	Servidor	Regular	Ótimo	Bom
2971	Feminino	36	Servidor	Bom	Ótimo	Regular
2972	Masculino	36	Servidor	Bom	Ótimo	Regular
2973	Feminino	30	Servidor	Bom	Ótimo	Bom
2974	Masculino	34	Servidor	Bom	Ótimo	Ótimo
2975	Masculino	35	Servidor	Regular	Ótimo	Bom
2976	Feminino	20	Servidor	Bom	Ótimo	Bom
2977	Feminino	43	Servidor	Bom	Regular	Regular
2978	Feminino	32	Servidor	Ruim	Ótimo	Bom
2979	Masculino	35	Servidor	Bom	Bom	Ótimo
2980	Feminino	33	Servidor	Bom	Ótimo	Regular
2981	Masculino	36	Servidor	Ruim	Bom	Bom
2982	Masculino	29	Servidor	Bom	Bom	Bom
2983	Masculino	27	Terceirizado	Bom	Ótimo	Ruim
2984	Feminino	23	Terceirizado	Regular	Ótimo	Ótimo
2985	Feminino	34	Terceirizado	Bom	Ótimo	Ótimo
2986	Masculino	41	Servidor	Bom	Ótimo	Ótimo
2987	Masculino	31	Servidor	Regular	Regular	Ótimo
2988	Feminino	41	Servidor	Ruim	Ótimo	Bom
2989	Masculino	36	Terceirizado	Bom	Regular	Ótimo
2990	Feminino	34	Servidor	Bom	Ótimo	Ótimo
2991	Feminino	34	Servidor	Regular	Ótimo	Regular
2992	Masculino	19	Estagiário	Regular	Bom	Ótimo
2993	Masculino	39	Servidor	Regular	Bom	Bom
2994	Masculino	35	Servidor	Regular	Ruim	Ótimo
2995	Feminino	18	Estagiário	Ótimo	Bom	Ótimo
2996	Masculino	30	Servidor	Ótimo	Regular	Bom
2997	Feminino	37	Terceirizado	Regular	Ótimo	Ótimo
2998	Masculino	32	Terceirizado	Regular	Bom	Ótimo
2999	Masculino	40	Servidor	Bom	Ruim	Bom
3000	Feminino	36	Servidor	Bom	Regular	Ótimo
3001	Masculino	41	Servidor	Bom	Bom	Bom
3002	Feminino	40	Servidor	Bom	Ótimo	Bom
3003	Masculino	39	Terceirizado	Bom	Bom	Ótimo
3004	Masculino	40	Servidor	Ruim	Ótimo	Ruim
3005	Feminino	32	Terceirizado	Regular	Regular	Ótimo
3006	Masculino	23	Servidor	Bom	Ótimo	Ótimo
3007	Feminino	40	Servidor	Regular	Bom	Bom
3008	Masculino	30	Servidor	Regular	Ótimo	Ruim
3009	Masculino	33	Servidor	Bom	Bom	Ótimo
3010	Feminino	35	Terceirizado	Regular	Ótimo	Ótimo
3011	Feminino	45	Servidor	Regular	Ótimo	Regular
3012	Feminino	25	Servidor	Regular	Ótimo	Bom
3013	Masculino	37	Servidor	Regular	Bom	Bom
3014	Masculino	35	Servidor	Regular	Bom	Bom
3015	Feminino	37	Servidor	Bom	Ótimo	Ótimo
3016	Feminino	29	Servidor	Bom	Ótimo	Bom
3017	Feminino	18	Estagiário	Bom	Bom	Ótimo
3018	Masculino	27	Terceirizado	Regular	Regular	Ótimo
3019	Masculino	48	Servidor	Bom	Ótimo	Ótimo
3020	Masculino	32	Servidor	Bom	Ótimo	Ótimo
3021	Masculino	29	Servidor	Regular	Bom	Ótimo
3022	Feminino	23	Estagiário	Ruim	Bom	Bom
3023	Masculino	28	Servidor	Ruim	Bom	Bom
3024	Masculino	47	Servidor	Bom	Bom	Bom
3025	Feminino	35	Terceirizado	Regular	Bom	Ótimo
3026	Feminino	22	Estagiário	Ruim	Bom	Ótimo
3027	Feminino	30	Servidor	Bom	Ótimo	Regular
3028	Feminino	33	Terceirizado	Bom	Bom	Ótimo
3029	Feminino	26	Terceirizado	Regular	Ótimo	Ótimo
3030	Masculino	41	Terceirizado	Bom	Bom	Bom
3031	Feminino	35	Servidor	Bom	Bom	Bom
3032	Feminino	33	Servidor	Regular	Bom	Regular
3033	Masculino	23	Estagiário	Regular	Ótimo	Ótimo
3034	Feminino	39	Servidor	Bom	Ótimo	Ruim
3035	Masculino	35	Servidor	Regular	Ótimo	Bom
3036	Masculino	33	Servidor	Regular	Ruim	Ótimo
3037	Feminino	30	Servidor	Bom	Ótimo	Bom
3038	Masculino	33	Servidor	Ruim	Bom	Regular
3039	Masculino	43	Servidor	Bom	Regular	Bom
3040	Feminino	39	Terceirizado	Bom	Regular	Ótimo
3041	Masculino	32	Terceirizado	Regular	Ruim	Ótimo
3042	Masculino	44	Terceirizado	Regular	Bom	Ótimo
3043	Masculino	33	Terceirizado	Regular	Bom	Ótimo
3044	Masculino	25	Servidor	Bom	Bom	Regular
3045	Masculino	26	Servidor	Ótimo	Bom	Ótimo
3046	Masculino	33	Servidor	Regular	Ótimo	Regular
3047	Masculino	33	Servidor	Bom	Ótimo	Ótimo
3048	Feminino	49	Servidor	Bom	Ótimo	Bom
3049	Feminino	36	Terceirizado	Ótimo	Ótimo	Ótimo
3050	Masculino	35	Servidor	Regular	Bom	Ótimo
3051	Feminino	37	Servidor	Bom	Bom	Regular
3052	Feminino	29	Servidor	Bom	Bom	Bom
3053	Masculino	31	Servidor	Bom	Ótimo	Bom
3054	Feminino	33	Servidor	Regular	Ótimo	Bom
3055	Masculino	34	Servidor	Regular	Bom	Bom
3056	Feminino	31	Servidor	Bom	Bom	Bom
3057	Feminino	32	Servidor	Bom	Ótimo	Bom
3058	Masculino	22	Estagiário	Regular	Bom	Bom
3059	Feminino	34	Servidor	Bom	Bom	Bom
3060	Feminino	42	Servidor	Regular	Ótimo	Bom
3061	Masculino	19	Estagiário	Bom	Ótimo	Ótimo
3062	Feminino	34	Servidor	Regular	Regular	Ruim
3063	Masculino	32	Servidor	Regular	Ótimo	Bom
3064	Feminino	24	Servidor	Bom	Ótimo	Regular
3065	Masculino	30	Terceirizado	Ruim	Ruim	Ótimo
3066	Feminino	33	Servidor	Regular	Bom	Bom
3067	Masculino	41	Servidor	Bom	Ótimo	Bom
3068	Feminino	36	Servidor	Regular	Bom	Bom
3069	Feminino	32	Servidor	Regular	Bom	Ruim
3070	Feminino	23	Estagiário	Ruim	Ótimo	Ótimo
3071	Masculino	33	Servidor	Regular	Ótimo	Bom
3072	Masculino	40	Servidor	Bom	Regular	Bom
3073	Masculino	19	Estagiário	Regular	Bom	Bom
3074	Masculino	38	Terceirizado	Bom	Bom	Ótimo
3075	Feminino	30	Servidor	Regular	Bom	Ótimo
3076	Masculino	45	Terceirizado	Bom	Bom	Ótimo
3077	Feminino	32	Servidor	Regular	Ótimo	Ótimo
3078	Feminino	36	Servidor	Bom	Ótimo	Bom
3079	Masculino	48	Terceirizado	Ruim	Ótimo	Bom
3080	Feminino	20	Estagiário	Regular	Bom	Ótimo
3081	Masculino	45	Servidor	Bom	Bom	Bom
3082	Feminino	36	Terceirizado	Ruim	Ótimo	Ótimo
3083	Feminino	46	Servidor	Ruim	Ótimo	Bom
3084	Masculino	28	Servidor	Bom	Ótimo	Bom
3085	Feminino	40	Servidor	Bom	Ótimo	Bom
3086	Feminino	26	Servidor	Bom	Ótimo	Bom
3087	Feminino	32	Servidor	Regular	Bom	Ótimo
3088	Masculino	30	Servidor	Bom	Bom	Ótimo
3089	Feminino	30	Servidor	Regular	Bom	Bom
3090	Masculino	33	Servidor	Bom	Bom	Ótimo
3091	Masculino	37	Servidor	Regular	Bom	Bom
3092	Feminino	43	Terceirizado	Ruim	Ótimo	Ótimo
3093	Masculino	24	Servidor	Regular	Ótimo	Bom
3094	Feminino	31	Servidor	Bom	Bom	Ruim
3095	Masculino	28	Servidor	Regular	Bom	Regular
3096	Masculino	38	Servidor	Regular	Bom	Bom
3097	Feminino	37	Terceirizado	Regular	Ótimo	Ótimo
3098	Masculino	51	Servidor	Bom	Regular	Bom
3099	Masculino	49	Terceirizado	Regular	Bom	Ótimo
3100	Masculino	37	Terceirizado	Bom	Ótimo	Bom
3101	Feminino	37	Servidor	Regular	Ótimo	Bom
3102	Masculino	38	Servidor	Bom	Ótimo	Bom
3103	Feminino	36	Terceirizado	Regular	Ótimo	Ótimo
3104	Feminino	29	Servidor	Bom	Bom	Bom
3105	Feminino	32	Terceirizado	Regular	Ótimo	Ótimo
3106	Feminino	27	Servidor	Regular	Ótimo	Ruim
3107	Masculino	23	Estagiário	Regular	Ótimo	Ótimo
3108	Masculino	43	Servidor	Regular	Ótimo	Ótimo
3109	Feminino	22	Estagiário	Regular	Bom	Ótimo
3110	Masculino	35	Servidor	Regular	Regular	Bom
3111	Feminino	31	Servidor	Ruim	Ruim	Regular
3112	Feminino	38	Servidor	Regular	Ótimo	Bom
3113	Masculino	40	Servidor	Bom	Ótimo	Bom
3114	Feminino	45	Servidor	Bom	Bom	Regular
3115	Masculino	32	Servidor	Regular	Ruim	Bom
3116	Masculino	23	Servidor	Regular	Ótimo	Bom
3117	Masculino	39	Servidor	Regular	Ótimo	Bom
3118	Masculino	30	Servidor	Bom	Regular	Bom
3119	Feminino	23	Estagiário	Regular	Ótimo	Bom
3120	Feminino	18	Estagiário	Bom	Ótimo	Ótimo
3121	Feminino	19	Estagiário	Regular	Ótimo	Ruim
3122	Feminino	28	Servidor	Ótimo	Regular	Bom
3123	Feminino	43	Servidor	Ruim	Ótimo	Bom
3124	Masculino	38	Terceirizado	Ruim	Ótimo	Ótimo
3125	Feminino	29	Servidor	Bom	Bom	Bom
3126	Masculino	40	Terceirizado	Regular	Bom	Bom
3127	Feminino	42	Servidor	Ruim	Ruim	Bom
3128	Feminino	31	Terceirizado	Bom	Ótimo	Bom
3129	Feminino	35	Servidor	Regular	Ótimo	Bom
3130	Feminino	23	Estagiário	Ruim	Ótimo	Ótimo
3131	Feminino	26	Terceirizado	Ótimo	Bom	Bom
3132	Feminino	23	Estagiário	Ruim	Regular	Bom
3133	Masculino	39	Terceirizado	Bom	Bom	Ótimo
3134	Feminino	24	Servidor	Ótimo	Regular	Ruim
3135	Feminino	38	Servidor	Regular	Bom	Ótimo
3136	Feminino	35	Servidor	Regular	Ótimo	Bom
3137	Masculino	47	Servidor	Bom	Bom	Bom
3138	Masculino	36	Servidor	Regular	Ruim	Regular
3139	Masculino	35	Servidor	Regular	Regular	Ótimo
3140	Masculino	21	Estagiário	Regular	Ótimo	Ótimo
3141	Masculino	40	Servidor	Bom	Ótimo	Bom
3142	Feminino	40	Servidor	Bom	Ótimo	Regular
3143	Feminino	31	Servidor	Bom	Ótimo	Bom
3144	Masculino	27	Terceirizado	Regular	Bom	Bom
3145	Masculino	35	Terceirizado	Bom	Bom	Ótimo
3146	Masculino	43	Servidor	Regular	Regular	Ruim
3147	Masculino	35	Terceirizado	Bom	Ótimo	Regular
3148	Masculino	28	Terceirizado	Bom	Ótimo	Ótimo
3149	Masculino	40	Terceirizado	Regular	Ótimo	Ótimo
3150	Feminino	21	Estagiário	Regular	Regular	Ótimo
3151	Masculino	20	Estagiário	Bom	Ótimo	Ótimo
3152	Masculino	43	Servidor	Regular	Bom	Ótimo
3153	Feminino	32	Servidor	Bom	Bom	Bom
3154	Feminino	31	Servidor	Bom	Ótimo	Ótimo
3155	Masculino	37	Terceirizado	Regular	Ótimo	Ótimo
3156	Feminino	28	Servidor	Regular	Regular	Bom
3157	Masculino	25	Servidor	Regular	Ótimo	Ótimo
3158	Feminino	36	Terceirizado	Ruim	Bom	Ótimo
3159	Feminino	39	Terceirizado	Regular	Ótimo	Ótimo
3160	Feminino	29	Servidor	Regular	Ótimo	Regular
3161	Masculino	42	Servidor	Regular	Ótimo	Ótimo
3162	Feminino	34	Servidor	Ruim	Regular	Bom
3163	Masculino	42	Servidor	Bom	Bom	Bom
3164	Masculino	34	Servidor	Ruim	Bom	Ótimo
3165	Masculino	45	Servidor	Regular	Regular	Bom
3166	Feminino	35	Servidor	Bom	Ótimo	Bom
3167	Feminino	39	Servidor	Regular	Bom	Ótimo
3168	Masculino	24	Servidor	Bom	Bom	Regular
3169	Masculino	25	Terceirizado	Regular	Ótimo	Bom
3170	Masculino	32	Servidor	Bom	Ótimo	Bom
3171	Masculino	38	Servidor	Bom	Ótimo	Ótimo
3172	Feminino	34	Servidor	Bom	Ótimo	Bom
3173	Masculino	22	Estagiário	Ruim	Bom	Ótimo
3174	Masculino	34	Servidor	Bom	Ótimo	Bom
3175	Feminino	33	Terceirizado	Regular	Ótimo	Ótimo
3176	Masculino	32	Servidor	Regular	Bom	Bom
3177	Masculino	34	Servidor	Regular	Bom	Ótimo
3178	Feminino	30	Servidor	Regular	Ótimo	Regular
3179	Feminino	29	Servidor	Ruim	Ótimo	Ótimo
3180	Masculino	42	Servidor	Regular	Ótimo	Ótimo
3181	Feminino	21	Estagiário	Regular	Regular	Bom
3182	Masculino	21	Estagiário	Bom	Bom	Ótimo
3183	Feminino	32	Servidor	Ruim	Ótimo	Bom
3184	Feminino	24	Servidor	Bom	Bom	Bom
3185	Feminino	25	Servidor	Regular	Bom	Bom
3186	Feminino	37	Servidor	Regular	Bom	Regular
3187	Feminino	30	Servidor	Regular	Ótimo	Regular
3188	Feminino	21	Estagiário	Ruim	Ótimo	Ótimo
3189	Feminino	38	Servidor	Regular	Bom	Bom
3190	Feminino	27	Servidor	Bom	Bom	Bom
3191	Feminino	32	Terceirizado	Bom	Ótimo	Ótimo
3192	Masculino	31	Servidor	Bom	Bom	Ótimo
3193	Masculino	31	Servidor	Bom	Ótimo	Regular
3194	Feminino	33	Servidor	Regular	Regular	Ótimo
3195	Masculino	37	Terceirizado	Bom	Ótimo	Ótimo
3196	Masculino	40	Terceirizado	Ruim	Ótimo	Ótimo
3197	Feminino	45	Servidor	Bom	Bom	Ótimo
3198	Feminino	20	Estagiário	Regular	Regular	Ótimo
3199	Masculino	40	Servidor	Bom	Bom	Bom
3200	Feminino	42	Servidor	Bom	Bom	Ótimo
3201	Masculino	42	Servidor	Bom	Bom	Ruim
3202	Feminino	25	Servidor	Regular	Ótimo	Bom
3203	Feminino	37	Servidor	Bom	Regular	Regular
3204	Feminino	31	Servidor	Bom	Ótimo	Ruim
3205	Feminino	38	Terceirizado	Regular	Bom	Ótimo
3206	Masculino	32	Servidor	Bom	Ótimo	Regular
3207	Feminino	38	Servidor	Regular	Ótimo	Bom
3208	Masculino	34	Terceirizado	Regular	Regular	Ótimo
3209	Feminino	28	Terceirizado	Bom	Bom	Ótimo
3210	Feminino	29	Terceirizado	Regular	Regular	Ótimo
3211	Feminino	36	Servidor	Bom	Bom	Bom
3212	Feminino	30	Servidor	Ruim	Bom	Bom
3213	Masculino	34	Terceirizado	Regular	Regular	Ótimo
3214	Feminino	32	Servidor	Bom	Ruim	Bom
3215	Feminino	47	Servidor	Bom	Ótimo	Regular
3216	Feminino	46	Servidor	Regular	Regular	Bom
3217	Feminino	19	Estagiário	Ruim	Bom	Ótimo
3218	Feminino	27	Servidor	Ruim	Ótimo	Regular
3219	Masculino	40	Servidor	Bom	Ótimo	Bom
3220	Feminino	31	Servidor	Bom	Ótimo	Bom
3221	Feminino	37	Terceirizado	Regular	Ótimo	Ótimo
3222	Feminino	28	Terceirizado	Regular	Bom	Regular
3223	Masculino	39	Servidor	Ruim	Bom	Ruim
3224	Feminino	19	Estagiário	Regular	Ótimo	Ótimo
3225	Feminino	31	Servidor	Bom	Ótimo	Bom
3226	Feminino	36	Servidor	Ótimo	Bom	Bom
3227	Feminino	30	Servidor	Regular	Ótimo	Bom
3228	Feminino	35	Servidor	Bom	Ótimo	Bom
3229	Feminino	23	Estagiário	Regular	Bom	Bom
3230	Feminino	35	Servidor	Bom	Ótimo	Regular
3231	Masculino	39	Terceirizado	Ótimo	Bom	Ótimo
3232	Masculino	37	Servidor	Regular	Regular	Bom
3233	Masculino	46	Servidor	Ruim	Ótimo	Regular
3234	Masculino	36	Servidor	Regular	Ruim	Ótimo
3235	Feminino	19	Estagiário	Bom	Bom	Bom
3236	Feminino	28	Terceirizado	Bom	Bom	Ótimo
3237	Masculino	35	Servidor	Bom	Bom	Ótimo
3238	Feminino	32	Servidor	Ótimo	Bom	Ótimo
3239	Feminino	37	Servidor	Regular	Bom	Bom
3240	Feminino	22	Estagiário	Regular	Ótimo	Bom
3241	Masculino	25	Servidor	Regular	Ótimo	Bom
3242	Feminino	28	Servidor	Regular	Ótimo	Bom
3243	Masculino	51	Servidor	Bom	Bom	Regular
3244	Masculino	43	Terceirizado	Bom	Bom	Ótimo
3245	Masculino	30	Servidor	Ótimo	Ótimo	Bom
3246	Feminino	18	Estagiário	Bom	Bom	Bom
3247	Masculino	35	Servidor	Bom	Ótimo	Bom
3248	Feminino	37	Servidor	Ruim	Ótimo	Bom
3249	Feminino	41	Terceirizado	Bom	Ótimo	Ótimo
3250	Feminino	32	Servidor	Regular	Bom	Bom
3251	Masculino	31	Servidor	Ruim	Ótimo	Regular
3252	Feminino	37	Servidor	Bom	Ótimo	Bom
3253	Masculino	33	Servidor	Bom	Bom	Bom
3254	Feminino	35	Servidor	Regular	Ótimo	Regular
3255	Masculino	18	Estagiário	Regular	Ruim	Bom
3256	Masculino	23	Estagiário	Bom	Ótimo	Ótimo
3257	Masculino	23	Servidor	Bom	Bom	Bom
3258	Masculino	38	Servidor	Regular	Bom	Ótimo
3259	Masculino	35	Servidor	Bom	Ótimo	Bom
3260	Feminino	19	Estagiário	Bom	Bom	Ótimo
3261	Masculino	30	Servidor	Ótimo	Ótimo	Bom
3262	Feminino	22	Estagiário	Regular	Bom	Bom
3263	Feminino	33	Servidor	Regular	Ótimo	Bom
3264	Masculino	27	Servidor	Ruim	Ótimo	Bom
3265	Masculino	17	Servidor	Regular	Ótimo	Ruim
3266	Masculino	40	Servidor	Regular	Bom	Ruim
3267	Masculino	43	Servidor	Regular	Ótimo	Regular
3268	Masculino	24	Terceirizado	Regular	Ruim	Ótimo
3269	Feminino	28	Servidor	Bom	Ótimo	Bom
3270	Feminino	30	Terceirizado	Bom	Bom	Ótimo
3271	Masculino	36	Servidor	Bom	Ótimo	Bom
3272	Masculino	23	Estagiário	Ruim	Bom	Ótimo
3273	Masculino	37	Servidor	Bom	Bom	Regular
3274	Masculino	39	Servidor	Bom	Ótimo	Bom
3275	Feminino	38	Servidor	Bom	Bom	Bom
3276	Masculino	31	Servidor	Bom	Ótimo	Bom
3277	Feminino	42	Servidor	Regular	Ótimo	Bom
3278	Masculino	31	Terceirizado	Regular	Ótimo	Ótimo
3279	Masculino	27	Servidor	Regular	Bom	Ótimo
3280	Masculino	28	Servidor	Ruim	Ótimo	Bom
3281	Masculino	29	Servidor	Regular	Ótimo	Ótimo
3282	Masculino	31	Servidor	Bom	Regular	Bom
3283	Feminino	36	Servidor	Bom	Bom	Bom
3284	Masculino	20	Estagiário	Ótimo	Ótimo	Ótimo
3285	Feminino	29	Servidor	Bom	Ruim	Bom
3286	Masculino	33	Servidor	Bom	Bom	Ótimo
3287	Feminino	19	Estagiário	Bom	Ótimo	Ótimo
3288	Masculino	19	Estagiário	Regular	Bom	Ruim
3289	Feminino	36	Servidor	Ruim	Ótimo	Bom
3290	Feminino	49	Servidor	Bom	Ótimo	Bom
3291	Masculino	30	Servidor	Regular	Bom	Ótimo
3292	Feminino	36	Servidor	Bom	Bom	Bom
3293	Feminino	44	Servidor	Regular	Bom	Regular
3294	Feminino	33	Servidor	Regular	Bom	Ótimo
3295	Feminino	37	Servidor	Bom	Ótimo	Ótimo
3296	Masculino	22	Estagiário	Bom	Bom	Bom
3297	Masculino	28	Servidor	Regular	Ruim	Ótimo
3298	Feminino	18	Estagiário	Regular	Bom	Ótimo
3299	Feminino	31	Servidor	Bom	Ótimo	Regular
3300	Masculino	34	Servidor	Regular	Ótimo	Ótimo
3301	Feminino	24	Servidor	Bom	Bom	Bom
3302	Feminino	36	Terceirizado	Bom	Bom	Ótimo
3303	Masculino	28	Terceirizado	Regular	Ótimo	Ótimo
3304	Feminino	18	Estagiário	Bom	Ótimo	Ótimo
3305	Masculino	51	Servidor	Ruim	Bom	Bom
3306	Feminino	38	Servidor	Ruim	Bom	Regular
3307	Masculino	37	Servidor	Bom	Ótimo	Bom
3308	Feminino	36	Servidor	Bom	Bom	Ótimo
3309	Masculino	28	Servidor	Regular	Bom	Bom
3310	Feminino	31	Terceirizado	Bom	Ótimo	Ótimo
3311	Masculino	37	Servidor	Regular	Ótimo	Ótimo
3312	Masculino	41	Servidor	Bom	Bom	Bom
3313	Masculino	40	Servidor	Regular	Bom	Bom
3314	Feminino	20	Estagiário	Bom	Bom	Bom
3315	Masculino	50	Servidor	Regular	Ótimo	Ruim
3316	Masculino	37	Servidor	Ruim	Ótimo	Regular
3317	Feminino	30	Servidor	Ruim	Bom	Bom
3318	Feminino	41	Servidor	Bom	Ótimo	Regular
3319	Feminino	39	Servidor	Regular	Ótimo	Regular
3320	Feminino	21	Estagiário	Bom	Ótimo	Bom
3321	Masculino	19	Estagiário	Regular	Ótimo	Ótimo
3322	Feminino	30	Terceirizado	Regular	Bom	Ótimo
3323	Feminino	29	Terceirizado	Ótimo	Regular	Ótimo
